servert,return,case,BTC-USD,BTC-EUR,BCH-USD,BCH-EUR,BCH-BTC
1565923570214000.0,1.00041,3.0,0.0,1.0,0.0,-1.0,1.0
1565923570230000.0,1.00045,3.0,0.0,1.0,0.0,-1.0,1.0
1565923570360000.0,1.00048,3.0,0.0,1.0,0.0,-1.0,1.0
1565923570508000.0,1.00052,3.0,0.0,1.0,0.0,-1.0,1.0
1565923571470000.0,1.00055,3.0,0.0,1.0,0.0,-1.0,1.0
1565923571177000.0,1.00059,3.0,0.0,1.0,0.0,-1.0,1.0
1565923571177000.0,1.00001,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923571210000.0,1.00062,3.0,0.0,1.0,0.0,-1.0,1.0
1565923571210000.0,1.00005,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923571248000.0,1.00066,3.0,0.0,1.0,0.0,-1.0,1.0
1565923571248000.0,1.00008,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923571275000.0,1.00069,3.0,0.0,1.0,0.0,-1.0,1.0
1565923571275000.0,1.00012,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923571380000.0,1.00073,3.0,0.0,1.0,0.0,-1.0,1.0
1565923571380000.0,1.00015,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923571477000.0,1.00076,3.0,0.0,1.0,0.0,-1.0,1.0
1565923571477000.0,1.00019,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923571595000.0,1.0008,3.0,0.0,1.0,0.0,-1.0,1.0
1565923571595000.0,1.00022,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923571691000.0,1.00083,3.0,0.0,1.0,0.0,-1.0,1.0
1565923571691000.0,1.00026,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923571716000.0,1.00087,3.0,0.0,1.0,0.0,-1.0,1.0
1565923571716000.0,1.00029,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923572214000.0,1.00069,3.0,0.0,1.0,0.0,-1.0,1.0
1565923572214000.0,1.00012,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923572220000.0,1.00073,3.0,0.0,1.0,0.0,-1.0,1.0
1565923572220000.0,1.00015,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923572242000.0,1.00091,3.0,0.0,1.0,0.0,-1.0,1.0
1565923572242000.0,1.00033,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923572272000.0,1.00094,3.0,0.0,1.0,0.0,-1.0,1.0
1565923572272000.0,1.00036,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923572287000.0,1.00098,3.0,0.0,1.0,0.0,-1.0,1.0
1565923572287000.0,1.0004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923572458000.0,1.00087,3.0,0.0,1.0,0.0,-1.0,1.0
1565923572458000.0,1.00029,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923572493000.0,1.00101,3.0,0.0,1.0,0.0,-1.0,1.0
1565923572493000.0,1.00043,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923572507000.0,1.00105,3.0,0.0,1.0,0.0,-1.0,1.0
1565923572507000.0,1.00047,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923572558000.0,1.00091,3.0,0.0,1.0,0.0,-1.0,1.0
1565923572558000.0,1.00033,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923572558000.0,1.00094,3.0,0.0,1.0,0.0,-1.0,1.0
1565923572558000.0,1.00036,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923572571000.0,1.00098,3.0,0.0,1.0,0.0,-1.0,1.0
1565923572571000.0,1.0004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923572718000.0,1.00069,3.0,0.0,1.0,0.0,-1.0,1.0
1565923572718000.0,1.00012,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923572728000.0,1.00073,3.0,0.0,1.0,0.0,-1.0,1.0
1565923572728000.0,1.00015,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923572865000.0,1.00101,3.0,0.0,1.0,0.0,-1.0,1.0
1565923572865000.0,1.00043,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923573215000.0,1.00105,3.0,0.0,1.0,0.0,-1.0,1.0
1565923573215000.0,1.00047,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923573229000.0,1.00108,3.0,0.0,1.0,0.0,-1.0,1.0
1565923573229000.0,1.0005,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923573259000.0,1.00098,3.0,0.0,1.0,0.0,-1.0,1.0
1565923573259000.0,1.0004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923573278000.0,1.00112,3.0,0.0,1.0,0.0,-1.0,1.0
1565923573278000.0,1.00054,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923573304000.0,1.00115,3.0,0.0,1.0,0.0,-1.0,1.0
1565923573304000.0,1.00058,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923573573000.0,1.00119,3.0,0.0,1.0,0.0,-1.0,1.0
1565923573573000.0,1.00061,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923573619000.0,1.00122,3.0,0.0,1.0,0.0,-1.0,1.0
1565923573619000.0,1.00065,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923573635000.0,1.00126,3.0,0.0,1.0,0.0,-1.0,1.0
1565923573635000.0,1.00068,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923573654000.0,1.00108,3.0,0.0,1.0,0.0,-1.0,1.0
1565923573654000.0,1.0005,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923573663000.0,1.00112,3.0,0.0,1.0,0.0,-1.0,1.0
1565923573663000.0,1.00054,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923573703000.0,1.00115,3.0,0.0,1.0,0.0,-1.0,1.0
1565923573703000.0,1.00058,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923573716000.0,1.00119,3.0,0.0,1.0,0.0,-1.0,1.0
1565923573716000.0,1.00061,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923573771000.0,1.00051,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923579524000.0,1.00001,1.0,1.0,0.0,-1.0,0.0,1.0
1565923579897000.0,1.00034,1.0,1.0,0.0,-1.0,0.0,1.0
1565923579897000.0,1.00033,3.0,0.0,1.0,0.0,-1.0,1.0
1565923579913000.0,1.00037,3.0,0.0,1.0,0.0,-1.0,1.0
1565923579925000.0,1.00026,3.0,0.0,1.0,0.0,-1.0,1.0
1565923579930000.0,1.00029,3.0,0.0,1.0,0.0,-1.0,1.0
1565923579949000.0,1.00035,1.0,1.0,0.0,-1.0,0.0,1.0
1565923579965000.0,1.00036,1.0,1.0,0.0,-1.0,0.0,1.0
1565923580550000.0,1.0004,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580203000.0,1.00044,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580239000.0,1.00047,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580281000.0,1.00051,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580298000.0,1.00069,1.0,1.0,0.0,-1.0,0.0,1.0
1565923580298000.0,1.00084,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580407000.0,1.00087,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580443000.0,1.0008,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580451000.0,1.00091,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580597000.0,1.00094,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580612000.0,1.00098,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580721000.0,1.00036,1.0,1.0,0.0,-1.0,0.0,1.0
1565923580721000.0,1.00061,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580724000.0,1.00054,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580729000.0,1.00065,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580742000.0,1.00051,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580752000.0,1.00068,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580858000.0,1.00072,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580873000.0,1.00075,3.0,0.0,1.0,0.0,-1.0,1.0
1565923580897000.0,1.00009,3.0,0.0,1.0,0.0,-1.0,1.0
1565923581139000.0,1.00013,3.0,0.0,1.0,0.0,-1.0,1.0
1565923581435000.0,1.00016,3.0,0.0,1.0,0.0,-1.0,1.0
1565923581454000.0,1.0002,3.0,0.0,1.0,0.0,-1.0,1.0
1565923581627000.0,1.00023,3.0,0.0,1.0,0.0,-1.0,1.0
1565923581643000.0,1.00027,3.0,0.0,1.0,0.0,-1.0,1.0
1565923581668000.0,1.0003,3.0,0.0,1.0,0.0,-1.0,1.0
1565923581668000.0,1.00003,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923581681000.0,1.00034,3.0,0.0,1.0,0.0,-1.0,1.0
1565923581681000.0,1.00007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923581763000.0,1.00002,3.0,0.0,1.0,0.0,-1.0,1.0
1565923581775000.0,1.00006,3.0,0.0,1.0,0.0,-1.0,1.0
1565923582930000.0,1.00037,3.0,0.0,1.0,0.0,-1.0,1.0
1565923582930000.0,1.0001,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923582949000.0,1.00041,3.0,0.0,1.0,0.0,-1.0,1.0
1565923582949000.0,1.00014,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923583620000.0,1.00009,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583114000.0,1.00013,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583127000.0,1.00016,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583161000.0,1.00003,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583228000.0,1.00036,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583285000.0,1.00064,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583285000.0,1.00004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923583299000.0,1.00068,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583299000.0,1.00007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923583489000.0,1.00071,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583489000.0,1.00011,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923583503000.0,1.00072,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583508000.0,1.00075,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583508000.0,1.00015,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923583613000.0,1.00065,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583620000.0,1.00008,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923583731000.0,1.00079,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583731000.0,1.00018,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923583747000.0,1.00082,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583747000.0,1.00022,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923583774000.0,1.00068,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583779000.0,1.00086,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583779000.0,1.00025,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923583792000.0,1.00089,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583792000.0,1.00029,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923583964000.0,1.00093,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583964000.0,1.00032,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923583979000.0,1.00096,3.0,0.0,1.0,0.0,-1.0,1.0
1565923583979000.0,1.00036,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923584400000.0,1.00065,3.0,0.0,1.0,0.0,-1.0,1.0
1565923584400000.0,1.00004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923584120000.0,1.00068,3.0,0.0,1.0,0.0,-1.0,1.0
1565923584120000.0,1.00008,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923584480000.0,1.00072,3.0,0.0,1.0,0.0,-1.0,1.0
1565923584480000.0,1.00011,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923584610000.0,1.00075,3.0,0.0,1.0,0.0,-1.0,1.0
1565923584610000.0,1.00015,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923584246000.0,1.00079,3.0,0.0,1.0,0.0,-1.0,1.0
1565923584246000.0,1.00018,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923584481000.0,1.00082,3.0,0.0,1.0,0.0,-1.0,1.0
1565923584481000.0,1.00022,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923584497000.0,1.00086,3.0,0.0,1.0,0.0,-1.0,1.0
1565923584497000.0,1.00025,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923584800000.0,1.00089,3.0,0.0,1.0,0.0,-1.0,1.0
1565923584800000.0,1.00029,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923584828000.0,1.00093,3.0,0.0,1.0,0.0,-1.0,1.0
1565923584828000.0,1.00032,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923584868000.0,1.00096,3.0,0.0,1.0,0.0,-1.0,1.0
1565923584868000.0,1.00036,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585630000.0,1.001,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585630000.0,1.0004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585730000.0,1.00079,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585730000.0,1.00018,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585830000.0,1.00082,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585830000.0,1.00022,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585106000.0,1.00086,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585106000.0,1.00025,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585122000.0,1.00089,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585122000.0,1.00029,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585207000.0,1.00093,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585207000.0,1.00032,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585228000.0,1.00096,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585228000.0,1.00036,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585272000.0,1.00075,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585272000.0,1.00015,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585278000.0,1.00079,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585278000.0,1.00018,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585532000.0,1.001,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585532000.0,1.0004,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585562000.0,1.00089,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585562000.0,1.00029,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585562000.0,1.00103,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585562000.0,1.00043,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585576000.0,1.00107,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585576000.0,1.00047,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585654000.0,1.00093,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585654000.0,1.00032,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585664000.0,1.00033,1.0,1.0,0.0,-1.0,0.0,1.0
1565923585664000.0,1.00126,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585676000.0,1.0011,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585676000.0,1.0005,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585690000.0,1.00114,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585690000.0,1.00054,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585723000.0,1.00117,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585723000.0,1.00057,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585733000.0,1.00121,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585733000.0,1.00061,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585870000.0,1.00125,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585870000.0,1.00064,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585882000.0,1.00128,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585882000.0,1.00068,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585897000.0,1.00132,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585897000.0,1.00071,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585909000.0,1.00135,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585909000.0,1.00075,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923585937000.0,1.00114,3.0,0.0,1.0,0.0,-1.0,1.0
1565923585937000.0,1.00054,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586670000.0,1.00117,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586670000.0,1.00057,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586840000.0,1.00121,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586840000.0,1.00061,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586138000.0,1.00125,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586138000.0,1.00064,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586173000.0,1.00128,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586173000.0,1.00068,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586188000.0,1.00132,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586188000.0,1.00071,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586279000.0,1.00114,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586279000.0,1.00054,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586281000.0,1.00117,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586281000.0,1.00057,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586289000.0,1.00118,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586541000.0,1.00121,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586541000.0,1.00061,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586585000.0,1.00125,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586585000.0,1.00064,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586613000.0,1.00128,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586613000.0,1.00068,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586711000.0,1.00111,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586711000.0,1.0005,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586716000.0,1.00051,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586727000.0,1.00115,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586727000.0,1.00055,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586739000.0,1.00112,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586809000.0,1.00126,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586809000.0,1.00065,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586839000.0,1.00127,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586839000.0,1.00067,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586843000.0,1.00131,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586843000.0,1.0007,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586909000.0,1.00134,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586909000.0,1.00074,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923586921000.0,1.00138,3.0,0.0,1.0,0.0,-1.0,1.0
1565923586921000.0,1.00077,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923587104000.0,1.00135,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587104000.0,1.00075,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923587114000.0,1.00132,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587114000.0,1.00071,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923587117000.0,1.00128,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587117000.0,1.00068,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923587139000.0,1.00139,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587139000.0,1.00079,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923587172000.0,1.00142,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587172000.0,1.00082,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923587209000.0,1.00146,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587209000.0,1.00086,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923587271000.0,1.00033,1.0,1.0,0.0,-1.0,0.0,1.0
1565923587271000.0,1.00179,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587558000.0,1.00149,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587558000.0,1.00089,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923587574000.0,1.00153,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587574000.0,1.00093,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923587620000.0,1.00156,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587620000.0,1.00096,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923587661000.0,1.0016,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587661000.0,1.001,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923587695000.0,1.00142,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587695000.0,1.00082,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923587701000.0,1.00146,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587701000.0,1.00086,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923587720000.0,1.00149,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587720000.0,1.00089,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923587735000.0,1.00153,3.0,0.0,1.0,0.0,-1.0,1.0
1565923587735000.0,1.00093,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588110000.0,1.00156,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588110000.0,1.00096,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588340000.0,1.00157,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588340000.0,1.00097,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588570000.0,1.00158,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588106000.0,1.00161,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588106000.0,1.00101,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588225000.0,1.00154,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588225000.0,1.00094,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588233000.0,1.00165,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588233000.0,1.00104,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588479000.0,1.00143,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588479000.0,1.00083,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588486000.0,1.00147,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588486000.0,1.00087,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588574000.0,1.0015,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588574000.0,1.0009,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588708000.0,1.00151,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588708000.0,1.00091,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588723000.0,1.00155,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588723000.0,1.00095,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588736000.0,1.00148,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588736000.0,1.00088,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588745000.0,1.00159,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588745000.0,1.00098,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588750000.0,1.00152,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588759000.0,1.00162,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588759000.0,1.00102,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588772000.0,1.00166,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588772000.0,1.00105,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588800000.0,1.00091,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588808000.0,1.00169,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588808000.0,1.00109,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588822000.0,1.00173,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588822000.0,1.00112,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923588993000.0,1.00155,3.0,0.0,1.0,0.0,-1.0,1.0
1565923588993000.0,1.00095,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923589400000.0,1.00148,3.0,0.0,1.0,0.0,-1.0,1.0
1565923589400000.0,1.00088,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923589500000.0,1.00159,3.0,0.0,1.0,0.0,-1.0,1.0
1565923589500000.0,1.00098,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923589160000.0,1.00152,3.0,0.0,1.0,0.0,-1.0,1.0
1565923589160000.0,1.00091,6.0,-1.0,1.0,1.0,-1.0,0.0
1565923589128000.0,1.00033,1.0,1.0,0.0,-1.0,0.0,1.0
1565923592270000.0,1.00002,3.0,0.0,1.0,0.0,-1.0,1.0
1565923592440000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565923592550000.0,1.00009,3.0,0.0,1.0,0.0,-1.0,1.0
1565923593980000.0,1.00003,3.0,0.0,1.0,0.0,-1.0,1.0
1565923593153000.0,1.00006,3.0,0.0,1.0,0.0,-1.0,1.0
1565923593411000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565923593426000.0,1.00011,3.0,0.0,1.0,0.0,-1.0,1.0
1565923593458000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565923593472000.0,1.00018,3.0,0.0,1.0,0.0,-1.0,1.0
1565923593502000.0,1.00022,3.0,0.0,1.0,0.0,-1.0,1.0
1565923593515000.0,1.00025,3.0,0.0,1.0,0.0,-1.0,1.0
1565923593950000.0,1.00029,3.0,0.0,1.0,0.0,-1.0,1.0
1565923593971000.0,1.00032,3.0,0.0,1.0,0.0,-1.0,1.0
1565923593988000.0,1.00036,3.0,0.0,1.0,0.0,-1.0,1.0
1565923593999000.0,1.00039,3.0,0.0,1.0,0.0,-1.0,1.0
1565923594630000.0,1.00043,3.0,0.0,1.0,0.0,-1.0,1.0
1565923594760000.0,1.00046,3.0,0.0,1.0,0.0,-1.0,1.0
1565923594153000.0,1.0005,3.0,0.0,1.0,0.0,-1.0,1.0
1565923594165000.0,1.00053,3.0,0.0,1.0,0.0,-1.0,1.0
1565923597170000.0,1.00001,3.0,0.0,1.0,0.0,-1.0,1.0
1565923597330000.0,1.00005,3.0,0.0,1.0,0.0,-1.0,1.0
1565923597622000.0,1.00008,3.0,0.0,1.0,0.0,-1.0,1.0
1565923598356000.0,1.00012,3.0,0.0,1.0,0.0,-1.0,1.0
1565923598512000.0,1.00015,3.0,0.0,1.0,0.0,-1.0,1.0
1565923598531000.0,1.00019,3.0,0.0,1.0,0.0,-1.0,1.0
1565923598564000.0,1.00022,3.0,0.0,1.0,0.0,-1.0,1.0
1565923598579000.0,1.00026,3.0,0.0,1.0,0.0,-1.0,1.0
